name,room_numbers,address,price,usable_area,gross_floor_area,url,latitude,longitude,price_per_sq_foot_SA,price_per_sq_foot_GFA
BILLIONNAIRE ROYALE,Low Floor・FLAT C・3 Rooms,Wong Tai Sin,16800000.0,930.0,1214.0,https://hk.centanet.com/findproperty/en/detail/BILLIONNAIRE-ROYALE_SFY111?theme=buy,22.3548115,114.1974398,18064.516129032258,13838.55024711697
Prima Villa・Block 2,High Floor・FLAT H・2 Rooms,Siu Lek Yuen,7100000.0,393.0,525.0,https://hk.centanet.com/findproperty/en/detail/Prima-Villa-Block-2_EBG130?theme=buy,22.3833699,114.2139715,18066.15776081425,13523.809523809523
PRIMA VILLA・BLOCK 1,FLAT H・2 Rooms,Siu Lek Yuen,7100000.0,393.0,,https://hk.centanet.com/findproperty/en/detail/PRIMA-VILLA-BLOCK-1_EAA289?theme=buy,22.3833699,114.2139715,18066.15776081425,
H CUBE,Studio,Tsuen Wan West,4300000.0,238.0,374.0,https://hk.centanet.com/findproperty/en/detail/H-CUBE_CRJ982?theme=buy,22.3684317,114.109705,18067.2268907563,11497.326203208557
TWIN PEAKS・TOWER 1,FLAT F・3 Rooms,Tseung Kwan O,14800000.0,819.0,,https://hk.centanet.com/findproperty/en/detail/TWIN-PEAKS-TOWER-1_UEP442?theme=buy,22.3089111,114.2635572,18070.81807081807,
Grand Promenade・Tower 5,High Floor・FLAT F・2 Rooms,Sai Wan Ho,9000000.0,498.0,673.0,https://hk.centanet.com/findproperty/en/detail/Grand-Promenade-Tower-5_DKB001?theme=buy,22.2824738,114.2227035,18072.289156626506,13372.95690936107
City Point・BLOCK 2,High Floor・FLAT F・4 Rooms・(1 Suite),Tsuen Wan West,16500000.0,913.0,,https://hk.centanet.com/findproperty/en/detail/City-Point-BLOCK-2_CYE527?theme=buy,22.3684317,114.109705,18072.289156626506,
Twin Peaks,Middle Floor・1 Room,Tseung Kwan O,6200000.0,343.0,,https://hk.centanet.com/findproperty/en/detail/Twin-Peaks_UEP096?theme=buy,22.3089111,114.2635572,18075.801749271137,
TAIKOO SHING・Kwun Hoi Terrace・(T-45)  TUNG HOI MANSION,High Floor・FLAT E・3 Rooms・(1 Suite),Taikoo Shing,12800000.0,708.0,825.0,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-Kwun-Hoi-Terrace-(T-45)--TUNG-HOI-MANSION_DAY882?theme=buy,22.2865471,114.2189883,18079.09604519774,15515.151515151516
MONTEREY・TOWER 1,FLAT F・2 Rooms,Tseung Kwan O,9890000.0,547.0,,https://hk.centanet.com/findproperty/en/detail/MONTEREY-TOWER-1_UHA938?theme=buy,22.3089111,114.2635572,18080.438756855576,
THE PALAZZO・BLOCK 1,3 Rooms,Fo Tan,12300000.0,680.0,888.0,https://hk.centanet.com/findproperty/en/detail/THE-PALAZZO-BLOCK-1_ASA793?theme=buy,22.3985709,114.1929428,18088.235294117647,13851.351351351352
J Residence,Middle Floor・FLAT 10・2 Rooms,Wan Chai,11000000.0,608.0,826.0,https://hk.centanet.com/findproperty/en/detail/J-Residence_TDT249?theme=buy,22.276022,114.1751471,18092.105263157893,13317.191283292977
KING YU COURT,FLAT A・3 Rooms,North Point Mid-Levels,20300000.0,1122.0,1539.0,https://hk.centanet.com/findproperty/en/detail/KING-YU-COURT_DMR085?theme=buy,22.2816223,114.147865,18092.691622103386,13190.383365821963
Parc Palais・Tower 8,FLAT D・3 Rooms,King's Park,15000000.0,829.0,,https://hk.centanet.com/findproperty/en/detail/Parc-Palais-Tower-8_MGD773?theme=buy,22.3095048,114.1751471,18094.089264173705,
The Latitude・Tower 8,High Floor・FLAT E・2 Rooms,San Po Kong,9500000.0,525.0,680.0,https://hk.centanet.com/findproperty/en/detail/The-Latitude-Tower-8_SFW621?theme=buy,22.3364426,114.1989259,18095.238095238095,13970.588235294117
Altissimo・Tower 3,Low Floor・FLAT D・2 Rooms,Wu Kai Sha,9500000.0,525.0,,https://hk.centanet.com/findproperty/en/detail/Altissimo-Tower-3_EQA662?theme=buy,,,18095.238095238095,
THE ARLES・TOWER 5,Middle Floor・FLAT A・3 Rooms,Fo Tan,12180000.0,673.0,,https://hk.centanet.com/findproperty/en/detail/THE-ARLES-TOWER-5_AUZ688?theme=buy,22.3985709,114.1929428,18098.068350668647,
Ontolo・Tower 6B,High Floor・3 Rooms,Pak Shek Kok,18300000.0,1011.0,,https://hk.centanet.com/findproperty/en/detail/Ontolo-Tower-6B_AUO382?theme=buy,22.4280945,114.2082325,18100.890207715132,
CRESCENT GREEN・,House・4 Rooms,Kam Tin,38000000.0,2099.0,,https://hk.centanet.com/findproperty/en/detail/CRESCENT-GREEN-_GAG150?theme=buy,22.440058,114.0650077,18103.858980466888,
Ocean Pride・Phase 3A Ocean Supreme・Tower 3B,High Floor・FLAT D・2 Rooms,Tsuen Wan West,9580000.0,529.0,,https://hk.centanet.com/findproperty/en/detail/Ocean-Pride-Phase-3A-Ocean-Supreme-Tower-3B_CYO462?theme=buy,22.3684317,114.109705,18109.640831758035,
Fly Dragon Terrace,Low Floor・FLAT B (NO. 30)・3 Rooms,North Point Mid-Levels,23000000.0,1270.0,1550.0,https://hk.centanet.com/findproperty/en/detail/Fly-Dragon-Terrace_DMN349?theme=buy,22.2816223,114.147865,18110.23622047244,14838.709677419354
THE PAPILLONS・TOWER 6,FLAT H・3 Rooms,Tseung Kwan O,14000000.0,773.0,,https://hk.centanet.com/findproperty/en/detail/THE-PAPILLONS-TOWER-6_UEZ495?theme=buy,22.3089111,114.2635572,18111.25485122898,
Tierra Verde・PHASE 1・Tower 5,Middle Floor・FLAT G・2 Rooms,Tsing Yi,18800000.0,1038.0,1300.0,https://hk.centanet.com/findproperty/en/detail/Tierra-Verde-PHASE-1-Tower-5_FCZ307?theme=buy,22.3474872,114.1023164,18111.753371868977,14461.538461538461
Altissimo・Tower 5,Low Floor・FLAT E・1 Room,Wu Kai Sha,5600000.0,309.0,,https://hk.centanet.com/findproperty/en/detail/Altissimo-Tower-5_EQA855?theme=buy,,,18122.977346278316,
TEMPO COURT・BLOCK A,FLAT B・3 Rooms,North Point Mid-Levels,20280000.0,1119.0,1280.0,https://hk.centanet.com/findproperty/en/detail/TEMPO-COURT-BLOCK-A_DLE634?theme=buy,22.2816223,114.147865,18123.324396782842,15843.75
Monterey・Tower 7B,High Floor・FLAT E・2 Rooms,Tseung Kwan O,9500000.0,524.0,,https://hk.centanet.com/findproperty/en/detail/Monterey-Tower-7B_UHB026?theme=buy,22.3089111,114.2635572,18129.77099236641,
TAIKOO SHING・HORIZON GARDENS・(T-56)  HOI TIEN MANSION,3 Rooms,Taikoo Shing,13000000.0,717.0,823.0,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-HORIZON-GARDENS-(T-56)--HOI-TIEN-MANSION_DAW852?theme=buy,22.2865471,114.2189883,18131.10181311018,15795.868772782504
Park Island・Phase 6 Anacapri・Aqua Ocean (Block 35),High Floor・FLAT C・4 Rooms,Ma Wan,25330000.0,1397.0,1746.0,https://hk.centanet.com/findproperty/en/detail/Park-Island-Phase-6-Anacapri-Aqua-Ocean-(Block-35)_FET200?theme=buy,22.3500753,114.059207,18131.710808876163,14507.445589919816
The Long Beach・Tower 6,Middle Floor・FLAT C・2 Rooms,Olympic Station,9900000.0,546.0,742.0,https://hk.centanet.com/findproperty/en/detail/The-Long-Beach-Tower-6_SYA876?theme=buy,,,18131.86813186813,13342.318059299192
The Parkside・Tower 3,High Floor・FLAT A・3 Rooms,Tseung Kwan O,13200000.0,728.0,,https://hk.centanet.com/findproperty/en/detail/The-Parkside-Tower-3_UEK220?theme=buy,22.3089111,114.2635572,18131.86813186813,
The Wings・II・Tower 2A,Low Floor・FLAT A・3 Rooms,Tseung Kwan O,17100000.0,943.0,1200.0,https://hk.centanet.com/findproperty/en/detail/The-Wings-II-Tower-2A_UDC778?theme=buy,22.3089111,114.2635572,18133.61611876988,14250.0
Lime Stardom,FLAT A・1 Room,Tai Kok Tsui,7000000.0,386.0,495.0,https://hk.centanet.com/findproperty/en/detail/Lime-Stardom_UAB365?theme=buy,22.3198474,114.1620857,18134.715025906735,14141.414141414141
J RESIDENCE,FLAT 6・1 Room,Wan Chai,7200000.0,397.0,535.0,https://hk.centanet.com/findproperty/en/detail/J-RESIDENCE_TDT203?theme=buy,22.276022,114.1751471,18136.0201511335,13457.943925233645
Park One,High Floor・FLAT D・3 Rooms,Sham Shui Po,7600000.0,419.0,,https://hk.centanet.com/findproperty/en/detail/Park-One_MXA946?theme=buy,22.3285899,114.1602846,18138.424821002387,
THE LONG BEACH・TOWER 9,High Floor・FLAT B・2 Rooms,Olympic Station,10140000.0,559.0,739.0,https://hk.centanet.com/findproperty/en/detail/THE-LONG-BEACH-TOWER-9_UAG286?theme=buy,,,18139.53488372093,13721.244925575102
YUEN YUEN STREET,Middle Floor・2 Rooms,Happy Valley,8000000.0,441.0,,https://hk.centanet.com/findproperty/en/detail/YUEN-YUEN-STREET_TAO942?theme=buy,,,18140.589569161,
Festival City・Phase 2・Tower 5,High Floor・FLAT SB・4 Rooms,Tai Wai,17380000.0,958.0,1273.0,https://hk.centanet.com/findproperty/en/detail/Festival-City-Phase-2-Tower-5_ASF204?theme=buy,22.375941,114.178626,18141.962421711898,13652.788688138256
THE PALAZZO・BLOCK 5,3 Rooms・(1 Suite),Fo Tan,12500000.0,689.0,888.0,https://hk.centanet.com/findproperty/en/detail/THE-PALAZZO-BLOCK-5_ASB493?theme=buy,22.3985709,114.1929428,18142.235123367198,14076.576576576577
Double Cove・Phase 4 Double Cove Grandview・Block 7,Middle Floor・FLAT D・2 Rooms,Wu Kai Sha,9000000.0,496.0,,https://hk.centanet.com/findproperty/en/detail/Double-Cove-Phase-4-Double-Cove-Grandview-Block-7_EMX797?theme=buy,,,18145.16129032258,
Elizabeth House・Block A,Low Floor・FLAT 1・2 Rooms,Causeway Bay,9800000.0,540.0,623.0,https://hk.centanet.com/findproperty/en/detail/Elizabeth-House-Block-A_TCQ754?theme=buy,22.2859787,114.1914919,18148.14814814815,15730.337078651686
THE PALAZZO・BLOCK 1,High Floor・FLAT A・4 Rooms・(1 Suite),Fo Tan,19800000.0,1091.0,1407.0,https://hk.centanet.com/findproperty/en/detail/THE-PALAZZO-BLOCK-1_ASA748?theme=buy,22.3985709,114.1929428,18148.487626031165,14072.494669509595
ROSEDALE GLEN,High Floor・NO. 25 - 27・2 Rooms,Happy Valley,6500000.0,358.0,,https://hk.centanet.com/findproperty/en/detail/ROSEDALE-GLEN_TAB734?theme=buy,,,18156.424581005587,
The Pavilia Bay・TOWER 2A,High Floor・FLAT E・1 Room,Tsuen Wan West,6320000.0,348.0,,https://hk.centanet.com/findproperty/en/detail/The-Pavilia-Bay-TOWER-2A_CYN498?theme=buy,22.3684317,114.109705,18160.919540229886,
Heya Green・Tower 1,Middle Floor・FLAT D・2 Rooms,Cheung Sha Wan,8300000.000000001,457.0,567.0,https://hk.centanet.com/findproperty/en/detail/Heya-Green-Tower-1_MPR855?theme=buy,22.3358055,114.1494892,18161.92560175055,14638.447971781306
Kornhill・BLOCK N (FLAT 1 - 8),High Floor・FLAT 8・2 Rooms,Kornhill,8900000.0,490.0,620.0,https://hk.centanet.com/findproperty/en/detail/Kornhill-BLOCK-N-(FLAT-1---8)_DEG854?theme=buy,22.2828318,114.2160161,18163.26530612245,14354.838709677419
OCEAN PRIDE・Phase 3A Ocean Supreme・TOWER 5B,High Floor・FLAT C・2 Rooms,Tsuen Wan West,9700000.0,534.0,,https://hk.centanet.com/findproperty/en/detail/OCEAN-PRIDE-Phase-3A-Ocean-Supreme-TOWER-5B_CYO524?theme=buy,22.3684317,114.109705,18164.794007490636,
Island Harbourview・TOWER 2,High Floor・FLAT B・3 Rooms・(1 Suite),Olympic Station,12500000.0,688.0,879.0,https://hk.centanet.com/findproperty/en/detail/Island-Harbourview-TOWER-2_SUR577?theme=buy,,,18168.60465116279,14220.70534698521
EL FUTURO・TOWER 1,4 Rooms,Kau To Shan,21500000.0,1183.0,,https://hk.centanet.com/findproperty/en/detail/EL-FUTURO-TOWER-1_AUU952?theme=buy,22.4166667,114.1833333,18174.133558748945,
Park Central・Phase 2・Tower 11,Low Floor・FLAT D・2 Rooms,Tseung Kwan O,6980000.0,384.0,527.0,https://hk.centanet.com/findproperty/en/detail/Park-Central-Phase-2-Tower-11_SDF264?theme=buy,22.3089111,114.2635572,18177.083333333332,13244.781783681214
LAGUNA VERDE・PHASE 4 LAGUNA GRANDE・TOWER 19,2 Rooms,Laguna,9380000.0,516.0,,https://hk.centanet.com/findproperty/en/detail/LAGUNA-VERDE-PHASE-4-LAGUNA-GRANDE-TOWER-19_SGJ364?theme=buy,,,18178.294573643412,
ELEGANCE TOWER,Middle Floor・FLAT B・1 Room,Happy Valley,6800000.0,374.0,651.0,https://hk.centanet.com/findproperty/en/detail/ELEGANCE-TOWER_TAA401?theme=buy,,,18181.81818181818,10445.46850998464
The Metro City・PHASE 2・Tower 7,High Floor・FLAT G・2 Rooms,Po Lam,6600000.0,363.0,516.0,https://hk.centanet.com/findproperty/en/detail/The-Metro-City-PHASE-2-Tower-7_SBA029?theme=buy,22.3237131,114.2548803,18181.81818181818,12790.697674418605
The Long Beach・TOWER 6,Middle Floor・FLAT F・2 Rooms,Olympic Station,10000000.0,550.0,744.0,https://hk.centanet.com/findproperty/en/detail/The-Long-Beach-TOWER-6_SYA994?theme=buy,,,18181.81818181818,13440.860215053763
Swiss Towers・BLOCK 3 (EF),Low Floor・3 Rooms,Tai Hang Mid-Levels,23000000.0,1265.0,1600.0,https://hk.centanet.com/findproperty/en/detail/Swiss-Towers-BLOCK-3-(EF)_TAH664?theme=buy,22.2816223,114.147865,18181.81818181818,14375.0
HONG KONG PARKVIEW・PARKVIEW CLUB & SUITES・TOWER 5,2 Rooms・(2 Suites),Repulse Bay,19000000.0,1045.0,1311.0,https://hk.centanet.com/findproperty/en/detail/HONG-KONG-PARKVIEW-PARKVIEW-CLUB-&-SUITES-TOWER-5_TEE460?theme=buy,22.2345043,114.1952039,18181.81818181818,14492.753623188406
GREENVILLE GARDENS・BLOCK D,Low Floor・3 Rooms・(1 Suite),Mid-Levels East,22000000.0,1210.0,1340.0,https://hk.centanet.com/findproperty/en/detail/GREENVILLE-GARDENS-BLOCK-D_TAF140?theme=buy,22.2816223,114.147865,18181.81818181818,16417.910447761195
Grand Central・PHASE 1・Tower 2,Middle Floor・FLAT M・3 Rooms,Kwun Tong,16000000.0,880.0,,https://hk.centanet.com/findproperty/en/detail/Grand-Central-PHASE-1-Tower-2_DUD269?theme=buy,22.3103686,114.2227035,18181.81818181818,
Savannah・Tower 3A,Low Floor・FLAT C・2 Rooms,Tseung Kwan O,7600000.0,418.0,,https://hk.centanet.com/findproperty/en/detail/Savannah-Tower-3A_UEY193?theme=buy,22.3089111,114.2635572,18181.81818181818,
Swiss Towers,FLAT B・3 Rooms・(1 Suite),Tai Hang Mid-Levels,23000000.0,1265.0,,https://hk.centanet.com/findproperty/en/detail/Swiss-Towers_TAL759?theme=buy,22.2816223,114.147865,18181.81818181818,
The Wings・The Wings・Tower 1,Low Floor・FLAT C・3 Rooms,Tseung Kwan O,12880000.0,708.0,922.0,https://hk.centanet.com/findproperty/en/detail/The-Wings-The-Wings-Tower-1_SZT004?theme=buy,22.3089111,114.2635572,18192.090395480227,13969.631236442516
Double Cove・Phase 1・Block 1,High Floor・FLAT D・3 Rooms,Wu Kai Sha,14500000.0,797.0,1035.0,https://hk.centanet.com/findproperty/en/detail/Double-Cove-Phase-1-Block-1_EMI515?theme=buy,,,18193.224592220828,14009.661835748791
ONE VICTORY,High Floor・FLAT B・2 Rooms,Ho Man Tin,8279999.999999999,455.0,723.0,https://hk.centanet.com/findproperty/en/detail/ONE-VICTORY_MMH673?theme=buy,22.318507,114.1755339,18197.802197802197,11452.282157676347
York Place,Low Floor・FLAT B・1 Room,Wan Chai,8990000.0,494.0,706.0,https://hk.centanet.com/findproperty/en/detail/York-Place_TDU742?theme=buy,22.276022,114.1751471,18198.38056680162,12733.71104815864
Solaria・Tower 10,High Floor・FLAT E・2 Rooms,Pak Shek Kok,9500000.0,522.0,,https://hk.centanet.com/findproperty/en/detail/Solaria-Tower-10_AUC311?theme=buy,22.4280945,114.2082325,18199.233716475097,
Altissimo・TOWER 5,Middle Floor・FLAT K・1 Room・(1 Suite),Wu Kai Sha,5680000.0,312.0,,https://hk.centanet.com/findproperty/en/detail/Altissimo-TOWER-5_EQA935?theme=buy,,,18205.128205128207,
TIERRA VERDE・PHASE 1・TOWER 2,Middle Floor・FLAT A・4 Rooms,Tsing Yi,14000000.0,769.0,965.0,https://hk.centanet.com/findproperty/en/detail/TIERRA-VERDE-PHASE-1-TOWER-2_FCH763?theme=buy,22.3474872,114.1023164,18205.461638491546,14507.772020725388
The Riverpark,Middle Floor・2 Rooms,Tai Wai,13200000.0,725.0,964.0,https://hk.centanet.com/findproperty/en/detail/The-Riverpark_ETE387?theme=buy,22.375941,114.178626,18206.896551724138,13692.946058091286
The Wings・II・Tower 5A,Middle Floor・FLAT D・3 Rooms,Tseung Kwan O,12800000.0,703.0,900.0,https://hk.centanet.com/findproperty/en/detail/The-Wings-II-Tower-5A_UDC902?theme=buy,22.3089111,114.2635572,18207.681365576103,14222.222222222223
VISION CITY・BLOCK 6,Middle Floor・FLAT E・2 Rooms,Tsuen Wan West,9250000.0,508.0,671.0,https://hk.centanet.com/findproperty/en/detail/VISION-CITY-BLOCK-6_CRC296?theme=buy,22.3684317,114.109705,18208.661417322834,13785.394932935917
The Grand Marine・Tower 1,Low Floor・FLAT F・1 Room,Tsing Yi,5300000.0,291.0,,https://hk.centanet.com/findproperty/en/detail/The-Grand-Marine-Tower-1_FIO734?theme=buy,22.3474872,114.1023164,18213.058419243986,
Indi Home,High Floor・FLAT 3・3 Rooms,Tsuen Wan West,9800000.0,538.0,753.0,https://hk.centanet.com/findproperty/en/detail/Indi-Home_CND281?theme=buy,22.3684317,114.109705,18215.613382899628,13014.60823373174
Vibe Centro・Tower 1A,Low Floor・FLAT B・2 Rooms,Kai Tak New Area,9800000.0,538.0,,https://hk.centanet.com/findproperty/en/detail/Vibe-Centro-Tower-1A_UGB405?theme=buy,22.3246084,114.1990482,18215.613382899628,
La Cresta,GARDEN DUPLEX・4 Rooms,Kau To Shan,56000000.0,3074.0,,https://hk.centanet.com/findproperty/en/detail/La-Cresta_AUB421?theme=buy,22.4166667,114.1833333,18217.306441119064,
El Futuro・Tower 1,Middle Floor・FLAT E・2 Rooms,Kau To Shan,9200000.0,505.0,,https://hk.centanet.com/findproperty/en/detail/El-Futuro-Tower-1_AUU986?theme=buy,22.4166667,114.1833333,18217.821782178216,
Scenic Rise,Low Floor・FLAT C・2 Rooms,Mid-Levels West,9000000.0,494.0,686.0,https://hk.centanet.com/findproperty/en/detail/Scenic-Rise_LBB084?theme=buy,22.2839605,114.1439586,18218.623481781375,13119.533527696793
FESTIVAL CITY・PHASE 1・TOWER 5,Middle Floor・FLAT ND・3 Rooms,Tai Wai,13500000.0,741.0,982.0,https://hk.centanet.com/findproperty/en/detail/FESTIVAL-CITY-PHASE-1-TOWER-5_EDX577?theme=buy,22.375941,114.178626,18218.623481781375,13747.45417515275
GRAND SCHOLAR,FLAT A・2 Rooms,Sai Ying Pun,8800000.0,483.0,695.0,https://hk.centanet.com/findproperty/en/detail/GRAND-SCHOLAR_LEY225?theme=buy,22.2875634,114.1417059,18219.461697722567,12661.870503597122
BEVERLY VILLA・BLOCK 4,FLAT B・4 Rooms,Kowloon Tong,29280000.0,1607.0,1742.0,https://hk.centanet.com/findproperty/en/detail/BEVERLY-VILLA-BLOCK-4_MCG036?theme=buy,22.3369319,114.1763367,18220.28624766646,16808.266360505168
Victoria Skye・OCEAN WAVES TOWER 3,High Floor・FLAT J・2 Rooms,Kai Tak New Area,8000000.0,439.0,,https://hk.centanet.com/findproperty/en/detail/Victoria-Skye-OCEAN-WAVES-TOWER-3_UGD394?theme=buy,22.3246084,114.1990482,18223.234624145785,
Savannah・Tower 3A,Low Floor・FLAT C・2 Rooms,Tseung Kwan O,8000000.0,439.0,,https://hk.centanet.com/findproperty/en/detail/Savannah-Tower-3A_UEY198?theme=buy,22.3089111,114.2635572,18223.234624145785,
Lohas Park・PHASE 6 LP6・Tower 2,Low Floor・FLAT A・3 Rooms,Lohas Park,15800000.0,867.0,,https://hk.centanet.com/findproperty/en/detail/Lohas-Park-PHASE-6-LP6-Tower-2_UHI526?theme=buy,22.2944817,114.2702546,18223.7600922722,
RHINE COURT・BLOCK C,Low Floor・FLAT 3・3 Rooms,Mid-Levels West,18500000.0,1015.0,1156.0,https://hk.centanet.com/findproperty/en/detail/RHINE-COURT-BLOCK-C_LAM350?theme=buy,22.2839605,114.1439586,18226.600985221674,16003.460207612457
VALAIS,3 Rooms,Kwu Tung,36800000.0,2019.0,,https://hk.centanet.com/findproperty/en/detail/VALAIS_EPW796?theme=buy,22.5038012,114.1023164,18226.84497275879,
Park Central・PHASE 1・Tower 8,Low Floor・FLAT E・2 Rooms,Tseung Kwan O,7000000.0,384.0,527.0,https://hk.centanet.com/findproperty/en/detail/Park-Central-PHASE-1-Tower-8_SAT898?theme=buy,22.3089111,114.2635572,18229.166666666668,13282.732447817836
Park Central・PHASE 1・Tower 8,High Floor・FLAT E・2 Rooms,Tseung Kwan O,7000000.0,384.0,527.0,https://hk.centanet.com/findproperty/en/detail/Park-Central-PHASE-1-Tower-8_SBC634?theme=buy,22.3089111,114.2635572,18229.166666666668,13282.732447817836
The Pavilia Bay・TOWER 1B,Middle Floor・FLAT D・2 Rooms,Tsuen Wan West,8900000.0,488.0,,https://hk.centanet.com/findproperty/en/detail/The-Pavilia-Bay-TOWER-1B_CYN449?theme=buy,22.3684317,114.109705,18237.70491803279,
Island Harbourview・TOWER 1,FLAT A・3 Rooms・(1 Suite),Olympic Station,11800000.0,647.0,869.0,https://hk.centanet.com/findproperty/en/detail/Island-Harbourview-TOWER-1_SVM875?theme=buy,,,18238.021638330756,13578.826237054085
KWAI CHUNG PLAZA・BLOCK 2,FLAT E・2 Rooms,Ha Kwai Chung,5800000.0,318.0,437.0,https://hk.centanet.com/findproperty/en/detail/KWAI-CHUNG-PLAZA-BLOCK-2_FAK848?theme=buy,22.355777,114.131286,18238.993710691822,13272.311212814646
Festival City・Phase 2・Tower 3,High Floor・FLAT NC・3 Rooms,Tai Wai,14300000.0,784.0,1030.0,https://hk.centanet.com/findproperty/en/detail/Festival-City-Phase-2-Tower-3_ASE408?theme=buy,22.375941,114.178626,18239.79591836735,13883.495145631068
Broadview Terrace,FLAT E・3 Rooms,North Point Mid-Levels,18880000.0,1035.0,1277.0,https://hk.centanet.com/findproperty/en/detail/Broadview-Terrace_DLA907?theme=buy,22.2816223,114.147865,18241.545893719805,14784.651527016445
ISLAND RESORT・TOWER 1,FLAT F・2 Rooms,Siu Sai Wan,8300000.000000001,455.0,646.0,https://hk.centanet.com/findproperty/en/detail/ISLAND-RESORT-TOWER-1_DJL186?theme=buy,22.2615148,114.2494516,18241.758241758245,12848.297213622292
High One Grand,Low Floor・FLAT C・1 Room,Cheung Sha Wan,5400000.0,296.0,,https://hk.centanet.com/findproperty/en/detail/High-One-Grand_MUX006?theme=buy,22.3358055,114.1494892,18243.243243243243,
HARBOUR PARK,High Floor・FLAT D・1 Room・(1 Suite),Sham Shui Po,5200000.0,285.0,,https://hk.centanet.com/findproperty/en/detail/HARBOUR-PARK_MXA488?theme=buy,22.3285899,114.1602846,18245.614035087718,
The Long Beach・Tower 3,High Floor・FLAT A・2 Rooms,Olympic Station,10000000.0,548.0,739.0,https://hk.centanet.com/findproperty/en/detail/The-Long-Beach-Tower-3_SYB078?theme=buy,,,18248.17518248175,13531.799729364006
Double Cove・Phase 2 Double Cove Starview・Block 18,Low Floor・FLAT G・3 Rooms,Wu Kai Sha,14800000.0,811.0,,https://hk.centanet.com/findproperty/en/detail/Double-Cove-Phase-2-Double-Cove-Starview-Block-18_EMP454?theme=buy,,,18249.075215782985,
Hollywood Terrace・Block B,Low Floor・FLAT H・3 Rooms,Sheung Wan,13800000.0,756.0,929.0,https://hk.centanet.com/findproperty/en/detail/Hollywood-Terrace-Block-B_LIL631?theme=buy,22.2863943,114.1491375,18253.968253968254,14854.682454251884
